"Comp-BL1-H :: BL1-H"
715.039
791.199
1957.21
628.114
535.108
278.124
971.111
1247.2
1717.06
473.073
726.127
1157.07
1206.09
1166.11
1303.12
1081.2
926.123
677.234
1177.08
1068.16
640.103
347.064
885.024
1487.06
726.097
394.066
1422.09
516.103
667.139
877.065
252.075
1067.07
1673.1
182.069
1502.14
477.039
1838.19
1021.13
976.109
426.124
2513.08
391.281
591.077
741.075
822.075
592.073
1445.14
770.086
779.059
884.115
748.095
815.112
704.08
2711.2
1635.07
304.023
829.214
1401.12
744.109
636.122
571.122
764.077
958.113
586.089
1600.12
320.069
804.132
849.058
1566.07
166.11
668.089
659.254
992.048
968.287
653.073
613.073
796.074
708.026
392.127
1578.27
1090.09
539.172
1938.08
1378.13
530.126
1141.2
662.242
744.298
800.063
1134.03
606.082
538.155
637.083
867.095
1212.02
222.179
454.207
1197.13
1203.17
464.183
508.079
782.182
522.117
2881.19
1521.2
1699.08
480.093
194.028
570.287
1304.11
442.137
729.036
599.075
331.166
2224.11
739.073
1411.17
698.102
1182.09
678.287
590.243
860.137
898.078
316.042
1219.13
1139.13
420.052
381.128
732.107
536.106
517.201
1793.21
538.033
863.145
541.143
3961.19
535.105
1114.15
425.102
965.178
808.085
1081.07
1874.13
1165.06
807.066
1257.2
661.062
1280.12
1096.12
517.057
492.185
219.109
921.094
293.113
1062.08
1026.09
578.142
1175.09
553.136
758.112
891.055
261.056
1141.08
2471.12
960.132
1019.04
478.115
318.049
1118.08
463.058
1862.04
839.074
875.238
563.201
619.999
751.076
961.109
770.094
765.108
711.092
393.07
2234.26
1071.09
731.199
1990.26
345.086
331.042
246.093
698.122
690.058
793.077
949.16
827.129
1536.07
634.006
546.036
212.124
1441.17
918.014
1228.05
906.199
388.074
343.056
596.078
469.093
1407.09
948.123
2028.15
643.08
1016.25
574.06
588.058
524.03
382.056
1487.18
1334.09
305.081
1286.18
918.098
764.063
1399.05
513.07
637.075
698.138
999.132
1314.08
548.074
557.039
1182.07
400.027
1466.15
904.03
797.076
629.058
973.092
1653.14
1789.31
322.108
503.064
1005.09
618.117
549.104
967.247
1164.05
880.114
461.087
775.131
1536.2
794.235
493.075
752.137
1123.16
1130.13
1690.16
1523.15
434.112
1002.15
1252.14
214.604
1157.11
2010.08
554.13
1508.11
665.085
1141.14
395.015
810.143
400.089
887.188
725.034
430.091
798.062
274.041
1098.1
472.061
665.137
754.105
450.024
1085.04
281.11
745.119
721.054
820.219
464.072
541.088
795.065
1452.23
710.135
2308.24
908.088
790.053
1733.16
1208.07
971.081
1156.09
989.09
636.17
974.153
1295.28
366.083
524.161
684.103
1785.09
1209.12
766.136
543.075
393.036
525.131
1405.06
912.017
1531.03
770.074
996.131
1008.09
1077.11
318.106
591.06
455.081
1135.06
1101.2
4193.15
909.074
819.101
449.1
696.042
589.168
391.082
634.068
545.125
570.028
487.089
1129.38
555.102
755.112
589.11
923.225
494.132
606.233
684.048
1730.11
448.097
1429.14
438.144
869.12
467.053
896.08
184.045
878.117
315.014
505.168
661.11
646.085
885.08
1773.22
1017.14
736.069
557.081
1089.19
729.095
746.083
339.142
2144.21
1480.11
280.111
1425.07
260.071
2394.11
2566.1
880.237
505.094
706.096
980.072
673.165
1425.14
492.258
894.093
408.059
1464.14
909.078
843.082
2328.24
600.134
831.126
215.047
1060.2
848.153
463.069
874.113
1410.2
1058.11
1436.12
901.11
1331.1
628.031
1545.3
781.126
1091.1
617.08
507.242
581.055
999.21
531.027
237.031
625.082
559.114
428.061
789.073
1251.11
836.068
1348.13
580.092
808.111
4109.27
715.116
997.117
993.06
1048.05
654.112
1218.11
1154.11
1406.08
1271.13
2424.18
380.11
2051.19
432.078
436.101
709.028
824.116
391.078
713.203
1224.04
1306.14
332.04
568.05
972.138
530.11
1052.18
491.079
1186.24
353.228
752.1
480.129
125.419
1327.11
629.089
1363.13
886.069
1074.06
563.078
441.114
715.183
1124.15
367.033
580.045
890.098
802.153
876.181
588.074
670.07
1905.16
560.14
607.117
516.022
378.102
1054.08
1766.17
879.118
458.052
1075.05
726.028
277.071
724.102
607.2
2753.21
933.058
573.067
741.019
643.124
356.075
498.122
502.152
917.06
1400.22
531.092
2872.14
519.058
377.102
1063.13
1032.19
634.165
951.101
1879.19
561.066
528.074
1036.18
458.108
1562.16
1084.07
609.075
880.129
1505.09
2552.2
420.091
1020.13
821.027
1325.08
1498.01
748.076
541.057
650.041
2923.2
573.09
653.138
964.125
221.079
1519.11
554.061
958.061
579.148
1159.1
931.042
974.028
1345.07
1300.14
1984.07
1284.16
744.142
594.11
1424.06
696.1
792.146
1252.13
339.075
1574.09
971.079
840.03
2235.05
923.158
2708.07
462.109
1080.05
882.009
357.001
948.043
759.064
644.143
1028.06
1249.26
337.089
888.075
448.102
285.057
1379.1
487.094
927.07
1840.15
1239.12
1197.22
1497.11
1038.1
995.998
1457.15
2229.11
549.055
569.078
592.108
880.135
528.152
569.171
370.035
647.084
698.042
808.145
315.042
1290
575.104
1276.08
938.06
1217.06
2701.12
712.052
394.105
379.212
292.124
1062.06
1511.15
1873.06
466.196
1136.11
482.205
1258.12
729.101
1131.09
1737.06
759.128
689.14
1918.11
1665.22
544.063
1321.13
980.264
856.151
882.172
352.058
662.055
1018.11
861.087
1383.04
976.194
938.09
501.064
701.022
2272.13
457.162
443.08
1278.13
472.121
1297.05
1155.08
590.07
542.054
1986.16
706.137
574.316
1159.09
1090.09
397.154
830.03
657.112
605.091
1007.06
746.169
967.225
682.047
703.122
2015.14
1253.21
1058.06
1189.06
460.032
982.174
506.513
593.043
1795.16
464.099
756.126
681.188
815.12
1048.2
374.059
507.082
664.084
825.042
793.165
603.094
933.095
340.048
1730.15
626.091
840.17
497.007
513.091
854.021
640.093
580.034
505.078
1067.05
399.078
825.034
895.195
2142.15
816.164
656.015
531.114
1842.16
610.084
1472.16
1585.19
769.1
257.125
185.047
650.192
786.131
1663.17
976.182
601.043
2156.12
755.072
631.121
388.176
571.172
1470.13
762.108
579.119
504.149
931.151
1994.14
479.025
727.167
1057.14
1437.16
827.186
904.103
3009.18
707.091
1015.11
1301.15
635.127
764.084
687.088
1136.11
649.129
