"Comp-BL1-H :: BL1-H"
384
1374
439.002
410.005
734.003
605.02
1113.02
809.001
171
835
482.012
709
950
526.008
222
283.008
1103.01
407
531
969
190.009
1118
636.011
1019
414.009
342
1050
1957.01
506
1085
441.001
895.006
252.009
528
1058
388.003
581.001
617.005
376
183.004
417.014
1198
399.012
1399.01
582.011
385
323
673.01
415
330.008
425.013
891
579.012
324.031
302.003
510.012
1038.01
1243
900
813
1172
505
639
541.01
433
1629
413.004
1277.01
735
743.014
523
860
305
382
255
571.003
705.05
532
840
498.008
803
1079
1198.01
372
526
533.003
718
875.003
428
1893
388
737
389
220
1255.01
1085
868.008
1303
1121.01
890
609
759
36482
594
591.014
210.002
509
764
449.013
690.01
259.008
1192
388.011
648.005
866.007
532.007
1361
2104
379.012
1147
752
317.018
865
474.019
346
840
504.004
736.013
139.021
580
266
1966.05
160
513.007
245.007
929
748.003
786
555.023
790.012
1369.03
852
347
1067
403
198.008
639.001
558.005
257.011
644
985
1288
524
701.004
1546
183.011
320
354.014
520
483
787
316
888.012
513
1210
625
370.008
1908
254.005
421
513.008
846
947
1046
375
587
692.007
789
1586
497
377.002
1159.01
388.011
233.005
459
925
466
1458.01
496
504.007
949.015
562
758.012
807
290.003
1241
1207.02
299
798
727.011
564
464
168
640
462
683
1209
1286
1677
1260
662
457
749.019
612
967
1017
124.009
838
974.006
1072
503.022
486
1132.01
578.02
611.012
695
1306
813.014
607
715.008
1864.02
118.01
1439
645
413.004
904
1570
334
1736.01
280
358
203.007
437
327
2000
1190
924.012
401
725
392
1015
492
1417
362
568
486.015
1050
377
545
632
388
601
297
621.005
191
1124
576
723.003
455
1127.01
398.01
796
354
1310
217
518.017
960.024
486
734.008
997.011
470
360.001
307
446
513.01
1369
1226
622
192
687.012
295.001
431
708.008
394.002
687
1227.03
523
257
302
751.009
461
405
1051
1340
1394.01
1007
196.009
672.015
340.013
744.001
277
935.022
977
802.006
722
1237.01
553
711
205.002
298
729
1117
1517.01
364.004
444.008
907
544
216.006
463
435.003
203
823.005
313.011
644
327
926.006
1197
288
734
854
1133
516
516.001
559
237
808
651
298
210
519
3284
752.02
831
757.008
443
306
455
488.005
204
371
779.004
1049
360
1032
1482
673
760.015
518
573.01
788.004
319
754.01
279.026
459.003
593
1142
477
1453
