"Comp-BL1-H :: BL1-H"
145210
211080
104525
83987.1
44440
69733.1
98768.1
204125
50302
60541
77320
60278.1
48374.2
153467
112685
53607.1
102901
48492
99186.1
70025.1
40654.1
116699
58918.1
69959
43665.1
110786
95159.1
68254.1
47525
100401
76468
71937.1
83510
52093.1
236694
89030
124820
127524
68413
80014.1
71181.1
138302
62979.1
51788.1
193876
91910
91755.1
49543
57310.1
89420.1
96609
102719
83455.1
134290
37144
70051
75276.2
56778.1
80252.1
62529
74027.1
96756
103439
140128
99593.2
216041
67329
79623.1
104919
66525.1
43778.1
60257.1
127599
55928.1
310952
171004
53423.1
63838
51150.1
57195
61201
297917
100281
43295
61563
144525
126425
72851.1
73616
44528
36498
46865.1
136391
87848.1
24867.1
56039
104929
34987
127901
73409.1
69888
44622
68032.1
65628.1
129203
55611
147728
102963
70976.1
46097
83410.1
150270
78910
114224
45676.1
78081.1
198881
106583
44528.1
100779
63201.1
111298
66353
65880.1
90318.1
86585.1
76604.1
50816.1
77941.1
95314.1
83525
33535
81810.1
42935.1
83351.1
63206.1
140268
43581.1
44231.1
41411
195895
69750.1
61697
178253
45065.1
46404
87105.1
65154
73418.1
38123
247816
55025.1
110094
233006
48826
45226.1
117759
90439
66910.1
56696
49880.1
72571.1
260292
81076.1
56133.1
95638.1
76108
50499.1
82647.1
281728
39232.1
70116
77679
88139
40390
44061.1
80141.1
56001
176295
78414
61867
167327
80055.1
45705.1
51281
118753
69572.1
45913.1
67285.1
84383.1
27136
137552
56982
52666
76934.1
64555.1
182361
79511.1
110184
143914
75935.1
148776
108160
74203.1
55213.1
67935
92251.1
47976
159329
71784.1
60205.1
51514.1
80136.1
112150
78299.1
51489.1
66873
79006
159483
122700
88396.1
65187.1
49190.1
145967
167609
74144.1
58454.1
59084
113357
81143.2
95520
61963.1
47951
74722
117321
85690
90637
36630
81052.1
121839
61313
61736.1
99313
43760.1
75666.1
58535.1
74904.1
39102
60675.1
60705
33339
58225.1
93048.1
72624.1
56231.1
74868.1
98707.1
84924.1
44253.1
78115.1
85057
80060.1
48622.1
115571
64895.1
158875
59644
52822
75196.1
66741.1
56677
94997.1
76850.2
54105.1
87102.1
85869
46679.1
42282.1
135343
52035
35167.1
66217
86135
98447
119792
60720
51712
69076
76341.1
58122.1
66132.1
74100.1
79425
78743
49203.1
70501
71974.2
108310
44562
63153.1
88634
65502
72993.1
93682.1
49875.1
68759
185577
58269
74844.1
27675
39102.1
55607.1
105117
34306.1
70479
75321
41324.1
60194.1
62962.1
89202.1
143866
91423.1
89566.1
75866
80364.1
79247.1
139993
251091
174170
62480.1
47718
91918.1
60151.1
43846.1
67705.1
41425.1
71271
67428
142932
63088.1
61472
64536
86897.1
113106
42134.1
139180
49221.1
308386
45376
61933.1
113883
60296
187989
71981
84504.1
85204.1
76651.1
70429
73122.1
160938
98439.1
162585
189457
27942.1
104474
40853.1
35156
42153.1
178529
93813.2
39149.1
92005.1
93010.1
80147.1
53379
193148
42758.2
70810
66250.2
51068
43055
221814
46799
70967.1
133959
101213
90400.2
82267
114183
90131
76312
111392
94645.1
35043.1
107641
39018
65444
33841
107198
46869.1
79098.1
92782.1
45615.1
94056.1
39393
52867.1
107201
56228.2
94294.1
76251.1
99402.1
79105
64106
74403.1
79413.1
69359.1
48933.1
46784
61100
36794.1
50923.1
36052
405051
62160.1
98238.1
182481
59294.1
80356.1
45306
88165
69055
118546
91259
47373.1
60704.1
61667.1
77258.1
80945
68857.1
40835
44640.1
83541
47177
97415
